"","X.1","X.x","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT.x","LONG.x","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness","LogPlotSize","ShrubDivided","ForbDivided","GramDivided","X.y","LAT.y","LONG.y","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"1132",1132,1132,"BYLOT:MESPOLYGON:66_1",6,6,0,0.333333333333333,0.42014652014652,0,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",59.2857142857143,19.4139194139194,21.3003663003663,5,-0.713349887877465,0.592857142857143,0.213003663003663,0.194139194139194,2023,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,584,-6.14774114774077,3.05250305250286,3.0952380952379
"1133",1133,1133,"BYLOT:MESPOLYGON:66_2",6,5,0,0,0.196944899072559,0,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",76.1047463175123,15.3573376977632,8.5379159847245,5,-0.713349887877465,0.761047463175123,0.085379159847245,0.153573376977632,2024,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,585,1.42753227859602,0.863793416984853,-2.29132569558087
"1134",1134,1134,"BYLOT:MESPOLYGON:67_1",6,6,1,0.4,0.445652173913044,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.1847826086957,25.8152173913044,0,4,-0.713349887877465,0.741847826086957,0,0.258152173913044,2025,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,586,NA,4.43840579710118,-4.43840579710117
"1135",1135,1135,"BYLOT:MESPOLYGON:67_2",6,10,1,0.666666666666667,0.447811447811448,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",40.8249158249158,38.973063973064,20.2020202020202,6,-0.713349887877465,0.408249158249158,0.202020202020202,0.38973063973064,2026,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,587,0.673400673400632,-0.645342312008936,-0.028058361391694
"1136",1136,1136,"BYLOT:MESPOLYGON:68_1",6,11,-3,0.5,0.305555555555556,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",63.4259259259259,30.0925925925926,6.48148148148148,8,-0.713349887877465,0.634259259259259,0.0648148148148148,0.300925925925926,2027,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,588,0.308641975308623,-0.15432098765431,-0.154320987654309
"1137",1137,1137,"BYLOT:MESPOLYGON:68_2",6,12,-2,0.4,0.271991911021234,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",64.0798786653185,27.9322548028311,7.98786653185035,9,-0.713349887877465,0.640798786653185,0.0798786653185035,0.279322548028311,2028,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,589,-1.21334681496454,1.5588136164475,-0.345466801482956
"1138",1138,1138,"BYLOT:MESPOLYGON:69_1",6,6,2,0.5,0.583333333333333,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",36.9047619047619,54.7619047619048,8.33333333333333,4,-0.713349887877465,0.369047619047619,0.0833333333333333,0.547619047619048,2029,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,590,-2.77777777777761,-3.96825396825372,6.74603174603133
"1139",1139,1139,"BYLOT:MESPOLYGON:69_2",6,7,-1,0.333333333333333,0.352941176470588,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",19.3498452012384,75.3869969040248,5.26315789473684,6,-0.713349887877465,0.193498452012384,0.0526315789473684,0.753869969040248,2030,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,591,-1.75438596491217,2.32198142414847,-0.56759545923629
"1140",1140,1140,"BYLOT:MESPOLYGON:70_1",6,6,-2,0.5,0.263157894736842,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.9202037351443,25.4668930390492,1.61290322580645,4,-0.713349887877465,0.729202037351443,0.0161290322580645,0.254668930390492,2031,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,592,0.537634408602117,-2.03735144312381,1.4997170345217
"1141",1141,1141,"BYLOT:MESPOLYGON:70_2",6,6,2,0.5,0.244444444444444,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.6883468834688,25.3116531165312,0,4,-0.713349887877465,0.746883468834688,0,0.253116531165312,2032,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,593,NA,1.93315266485986,-1.93315266485987
"1142",1142,1142,"BYLOT:MESPOLYGON:71_1",6,6,1,0.4,0.206221198156682,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",55.9907834101382,42.3963133640553,1.61290322580645,4,-0.713349887877465,0.559907834101382,0.0161290322580645,0.423963133640553,2033,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,594,0.537634408602117,-0.153609831029176,-0.384024577572939
"1143",1143,1143,"BYLOT:MESPOLYGON:71_2",6,6,-3,0,0.205882352941176,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.6755218216319,24.3833017077799,2.94117647058824,4,-0.713349887877465,0.726755218216319,0.0294117647058824,0.243833017077799,2034,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,595,-0.980392156862684,-1.67615433270072,2.6565464895634
"1144",1144,1144,"BYLOT:MESPOLYGON:72_1",6,7,-3,0,0.246212121212121,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.4318181818182,23.4848484848485,2.08333333333333,6,-0.713349887877465,0.744318181818182,0.0208333333333333,0.234848484848485,2035,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,596,-0.694444444444401,-3.28282828282808,3.97727272727248
"1145",1145,1145,"BYLOT:MESPOLYGON:72_2",6,7,1,0.333333333333333,0.238095238095238,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",62.797619047619,33.0357142857143,4.16666666666667,6,-0.713349887877465,0.62797619047619,0.0416666666666667,0.330357142857143,2036,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,597,1.3888888888888,1.48809523809515,-2.87698412698395
"1146",1146,1146,"BYLOT:MESPOLYGON:73_1",6,8,-3,0,0.363636363636364,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",59.0909090909091,38.6363636363636,2.27272727272727,6,-0.713349887877465,0.590909090909091,0.0227272727272727,0.386363636363636,2037,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,598,-0.757575757575711,3.78787878787856,-3.03030303030284
"1147",1147,1147,"BYLOT:MESPOLYGON:73_2",6,5,-2,0,0.270967741935484,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",68.7096774193548,29.6774193548387,1.61290322580645,4,-0.713349887877465,0.687096774193548,0.0161290322580645,0.296774193548387,2038,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,599,-0.537634408602117,3.44086021505355,-2.90322580645143
"1148",1148,1148,"BYLOT:MESPOLYGON:74_1",6,6,-2,0,0.185714285714286,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.3809523809524,27.6190476190476,0,5,-0.713349887877465,0.723809523809524,0,0.276190476190476,2039,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,600,NA,-0.317460317460297,0.317460317460301
"1149",1149,1149,"BYLOT:MESPOLYGON:74_2",6,7,-2,0.4,0.305882352941176,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",52.7450980392157,37.6470588235294,9.6078431372549,5,-0.713349887877465,0.527450980392157,0.096078431372549,0.376470588235294,2040,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,601,1.2418300653594,0.784313725490149,-2.02614379084955
"1150",1150,1150,"BYLOT:MESPOLYGON:75_1",6,7,-2,0,0.441558441558442,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",48.4848484848485,50,1.51515151515152,6,-0.713349887877465,0.484848484848485,0.0151515151515152,0.5,2041,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,602,-0.505050505050474,5.55555555555521,-5.05050505050474
"1151",1151,1151,"BYLOT:MESPOLYGON:75_2",6,8,-4,0,0.236636245110821,4,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.4087353324641,17.6988265971317,9.89243807040417,6,-0.713349887877465,0.724087353324641,0.0989243807040417,0.176988265971317,2042,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,603,-0.0923511516731786,3.07475010864822,-2.98239895697504
"1152",1152,1152,"ALEXFIORD:MEADOW:Mead.c.1",24,9,-3,0,0.291351351351351,3,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",15.2595541144134,81.7559759740067,2.98446991157989,8,0,0.152595541144134,0.0298446991157989,0.817559759740067,2043,78.87558,-75.80909,-14.5,3.8,-28.5,129,106,0.0441550204066004,-0.567507002801127,92,-0.133580254387711,0.543127373119216,-0.409547118731505
"1153",1153,1153,"ALEXFIORD:WILLOW:Will.c.1",24,8,-1,0.285714285714286,0.375082399472643,1,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",69.7067014656983,17.1156952681603,13.1776032661414,6,0,0.697067014656983,0.131776032661414,0.171156952681603,2044,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,102,-0.664526504822248,-0.713758725833354,1.3782852306556
"1154",1154,1154,"ALEXFIORD:MEADOW:Mead.c.2",24,11,-2,0.222222222222222,0.365248226950355,2,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",16.9802481308428,80.9803436345049,2.03940823465229,9,0,0.169802481308428,0.0203940823465229,0.809803436345049,2045,78.87558,-75.80909,-14.5,3.8,-28.5,129,106,0.0441550204066004,-0.567507002801127,94,0.154573246777184,0.486212375870261,-0.640785622647445
"1155",1155,1155,"ALEXFIORD:WILLOW:Will.c.2",24,8,-4,0,0.396739130434783,4,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",62.4490192287901,15.597004605304,21.9539761659059,7,0,0.624490192287901,0.219539761659059,0.15597004605304,2046,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,104,-0.582294724252235,0.180590584268353,0.401704139983883
"1156",1156,1156,"ALEXFIORD:MEADOW:Mead.c.3",24,12,-1,0.363636363636364,0.253061900033102,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",20.6211110650118,75.5697218730727,3.80916706191546,9,0,0.206211110650118,0.0380916706191546,0.755697218730727,2047,78.87558,-75.80909,-14.5,3.8,-28.5,129,106,0.0441550204066004,-0.567507002801127,95,0.328619509651287,0.113150573401746,-0.441770083053034
"1157",1157,1157,"ALEXFIORD:WILLOW:Will.c.3",24,10,2,0.25,0.223719676549865,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",71.3084163071776,9.38517876107063,19.3064049317518,8,0,0.713084163071776,0.193064049317518,0.0938517876107063,2048,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,105,-0.383015491676107,0.275963025251636,0.107052466424471
"1158",1158,1158,"ALEXFIORD:WILLOW:Will.c.4",24,9,2,0.285714285714286,0.360794044665013,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",55.2412494892503,19.7257375918699,25.0330129188798,8,0,0.552412494892503,0.250330129188798,0.197257375918699,2049,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,106,-0.832821465046326,-0.191308554209699,1.02413001925602
"1159",1159,1159,"ALEXFIORD:FERT:Fert.c.c.5",24,10,1,0.222222222222222,0.274226281075596,1,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",83.7145584044609,14.9210093393182,1.36443225622095,8,0,0.837145584044609,0.0136443225622095,0.149210093393182,2050,78.87107,-75.79107,-14.7,3.4,-28.6,132,108,0.0432960283722865,-0.529411764705889,91,-0.0725145831166687,-0.284992061602977,0.357506644719645
"1160",1160,1160,"ALEXFIORD:WILLOW:Will.c.5",24,8,-4,0,0.488835725677831,4,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",56.0118048317452,26.8723104584213,17.1158847098334,7,0,0.560118048317452,0.171158847098334,0.268723104584213,2051,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,107,-0.288858098742844,-1.45323755340621,1.74209565214905
"1161",1161,1161,"ALEXFIORD:MEADOW:Mead.c.6",24,13,0,0.153846153846154,0.324682598954444,0,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",14.5729851184111,66.7060647179066,18.7209501636823,12,0,0.145729851184111,0.187209501636823,0.667060647179066,2052,78.87558,-75.80909,-14.5,3.8,-28.5,129,106,0.0441550204066004,-0.567507002801127,98,0.273800172121979,0.514987533937101,-0.788787706059079
"1162",1162,1162,"ALEXFIORD:WILLOW:Will.c.6",24,7,2,0,0.376683501683502,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",57.1458815825119,19.7092420474151,23.144876370073,7,0,0.571458815825119,0.23144876370073,0.197092420474151,2053,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,108,-0.8352305729329,0.668979028021015,0.166251544911884
"1163",1163,1163,"ALEXFIORD:MEADOW:Mead.c.7",24,9,-1,0.25,0.316244079130677,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",19.8958984617554,70.035789792352,10.0683117458926,9,0,0.198958984617554,0.100683117458926,0.70035789792352,2054,78.87558,-75.80909,-14.5,3.8,-28.5,129,106,0.0441550204066004,-0.567507002801127,99,0.273696315316383,0.404727003705271,-0.678423319021656
"1164",1164,1164,"ALEXFIORD:WILLOW:Will.c.7",24,12,1,0.363636363636364,0.20303605313093,1,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",74.4769349164419,13.2964612715339,12.2266038120242,8,0,0.744769349164419,0.122266038120242,0.132964612715339,2055,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,109,-0.502583928459752,0.00686529851922114,0.495718629940532
"1165",1165,1165,"ALEXFIORD:WILLOW:Will.c.8",24,10,3,0.285714285714286,0.451515151515151,3,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",65.1541524021888,19.6792724982059,15.1665750996053,8,0,0.651541524021888,0.151665750996053,0.196792724982059,2056,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,110,-0.165504264352733,0.501782857134181,-0.336278592781449
"1166",1166,1166,"ALEXFIORD:WILLOW:Will.c.9",24,7,-2,0.4,0.444444444444444,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",75.1417320962715,11.0231316290521,13.8351362746764,7,0,0.751417320962715,0.138351362746764,0.110231316290521,2057,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,111,-1.18517653906745,-0.426693116990786,1.61186965605824
"1167",1167,1167,"ALEXFIORD:WILLOW:Will.c.10",24,7,0,0.571428571428571,0.178571428571429,0,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",80.4191714249123,13.067229442726,6.51359913236172,6,0,0.804191714249123,0.0651359913236172,0.13067229442726,2058,78.87421,-75.79867,-14.7,3.4,-28.7,135,107,0.0437535150779062,-0.53193277310925,103,-0.480514071355151,-0.324648133968171,0.80516220532332
"1168",1168,1168,"ALEXFIORD:FERT:Fert.c.c.13",24,10,2,0,0.175011076650421,2,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",78.1885828507306,16.2333738632388,5.57804328603065,9,0,0.781885828507306,0.0557804328603065,0.162333738632388,2059,78.87107,-75.79107,-14.7,3.4,-28.6,132,108,0.0432960283722865,-0.529411764705889,87,-0.0159454866666561,0.370593428436367,-0.354647941769711
"1169",1169,1169,"ALEXFIORD:FERT:Fert.c.c.21",24,9,-1,0.25,0.272785417332907,1,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",85.2471307846045,10.7793320652679,3.97353715012766,8,0,0.852471307846045,0.0397353715012766,0.107793320652679,2060,78.87107,-75.79107,-14.7,3.4,-28.6,132,108,0.0432960283722865,-0.529411764705889,88,-0.114615176889502,-0.249439744338669,0.364054921228168
"1170",1170,1170,"ALEXFIORD:FERT:Fert.c.c.29",24,11,0,0.545454545454545,0.441650548033527,0,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",72.9801462835951,19.8053682825474,7.21448543385743,8,0,0.729801462835951,0.0721448543385743,0.198053682825474,2061,78.87107,-75.79107,-14.7,3.4,-28.6,132,108,0.0432960283722865,-0.529411764705889,89,-0.0795733454663522,-0.520432191092194,0.600005536558545
"1171",1171,1171,"ALEXFIORD:DOMEGRANITE:Dom.c.2g",13,1,0,0,0,0,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",75,1.38888888888889,23.6111111111111,2,0,0.75,0.236111111111111,0.0138888888888889,2062,78.86192,-75.90385,-16.7,1.2,-30.5,152,109,0.0427452211353295,-0.6983193277311,73,-0.823643410852382,-0.0484496124030814,0.872093023255463
"1172",1172,1172,"ALEXFIORD:DOMEDOLOMITE:Dom.c.2d",13,3,-1,0,0.514285714285714,1,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",86.3095238095238,0,13.6904761904762,3,0,0.863095238095238,0.136904761904762,0,2063,78.86221,-75.90053,-16.7,1.2,-30.5,152,110,0.0427452211353295,-0.6983193277311,68,-2.13870431893692,NA,2.13870431893692
"1173",1173,1173,"ALEXFIORD:DOMEDOLOMITE:Dom.c.3d",13,2,-1,0,0.166666666666667,1,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",100,0,0,2,0,1,0,0,2064,78.86221,-75.90053,-16.7,1.2,-30.5,152,110,0.0427452211353295,-0.6983193277311,69,NA,NA,-5.72416799667436e-16
"1174",1174,1174,"ALEXFIORD:DOMEGRANITE:Dom.c.1g",13,2,-1,0,0.166666666666667,1,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",81.6239316239316,2.56410256410256,15.8119658119658,2,0,0.816239316239316,0.158119658119658,0.0256410256410256,2065,78.86192,-75.90385,-16.7,1.2,-30.5,152,109,0.0427452211353295,-0.6983193277311,72,-1.52057245080492,-0.0894454382826117,1.61001788908753
"1175",1175,1175,"ALEXFIORD:DOMEGRANITE:Dom.c.3g",13,3,-2,0,0.375,2,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",82.7380952380952,8.92857142857143,8.33333333333333,2,0,0.827380952380952,0.0833333333333333,0.0892857142857143,2066,78.86192,-75.90385,-16.7,1.2,-30.5,152,109,0.0427452211353295,-0.6983193277311,74,-1.74418604651171,-1.03820598006642,2.78239202657813
"1176",1176,1176,"ALEXFIORD:DOMEGRANITE:Dom.c.4g",13,2,-1,0,0.5,1,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",50,4.44444444444444,45.5555555555556,2,0,0.5,0.455555555555556,0.0444444444444444,2067,78.86192,-75.90385,-16.7,1.2,-30.5,152,109,0.0427452211353295,-0.6983193277311,75,-4.49612403100752,-0.15503875968986,4.65116279069738
"1177",1177,1177,"ALEXFIORD:DOMEDOLOMITE:Dom.c.1d",13,1,0,0,0,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",100,0,0,1,0,1,0,0,2068,78.86221,-75.90053,-16.7,1.2,-30.5,152,110,0.0427452211353295,-0.6983193277311,67,NA,NA,-5.72416799667436e-16
"1178",1178,1178,"ALEXFIORD:DOMEDOLOMITE:Dom.c.4d",13,2,0,1,1,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",66.6666666666667,0,33.3333333333333,1,0,0.666666666666667,0.333333333333333,0,2069,78.86221,-75.90053,-16.7,1.2,-30.5,152,110,0.0427452211353295,-0.6983193277311,70,-6.97674418604686,NA,6.97674418604685
"1179",1179,1179,"ALEXFIORD:DOMEDOLOMITE:Dom.c.5d",13,2,0,0,0.116666666666667,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",82.2222222222222,0,17.7777777777778,2,0,0.822222222222222,0.177777777777778,0,2070,78.86221,-75.90053,-16.7,1.2,-30.5,152,110,0.0427452211353295,-0.6983193277311,71,-1.00775193798446,NA,1.00775193798446
"1180",1180,1180,"ALEXFIORD:DOMEGRANITE:Dom.c.5g",13,3,-2,0,0.166666666666667,2,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",93.1623931623932,3.7037037037037,3.13390313390313,2,0,0.931623931623932,0.0313390313390313,0.037037037037037,2071,78.86192,-75.90385,-16.7,1.2,-30.5,152,109,0.0427452211353295,-0.6983193277311,76,-0.432319618366131,-0.775193798449651,1.20751341681578
"1181",1181,1181,"ALEXFIORD:FERT:Fert.c.c.37",24,11,0,0.181818181818182,0.212351029252438,0,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",74.5681852693728,15.9789963736387,9.45281835698848,9,0,0.745681852693728,0.0945281835698848,0.159789963736387,2072,78.87107,-75.79107,-14.7,3.4,-28.6,132,108,0.0432960283722865,-0.529411764705889,90,0.00603141104075559,0.120293583635634,-0.12632499467639
"1182",1182,1182,"ALEXFIORD:DRYAS:Dry.c.1",24,11,-6,0,0.342857142857143,6,"ALEXFIORD:DRYAS","MOIST",78.8719,-75.7826,1,"North America-East",63.8435099857218,25.3886383428839,10.7678516713943,9,0,0.638435099857218,0.107678516713943,0.253886383428839,2073,78.8719,-75.7826,-14.6,3.5,-28.6,130,111,0.0436227049413513,-0.509243697478998,77,-0.281494635626902,0.871080704727404,-0.589586069100503
