"","SiteSubsitePlot","NbSpeciesPerTrendPlot","TotalSpecies","SiteSubsite","LAT","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","Extinct","Coloniser","Persisting"
"1139","TOOLIK:IMNAVAIT:60",1,9,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,7.44334347314818,77.3033698067705,15.2532867200813,9,0.111111111111111,0,0.888888888888889
"1140","TOOLIK:IMNAVAIT:61",0,8,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,28.8994480975959,59.2406538995573,11.8598980028468,9,0,0,1
"1141","TOOLIK:IMNAVAIT:62",1,13,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,7.40172955974843,79.2550155589157,13.3432548813359,8,0.0769230769230769,0.538461538461538,0.384615384615385
"1142","TOOLIK:IMNAVAIT:63",2,12,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",12,66.5657788539145,30.2058111380145,3.22841000807102,9,0.166666666666667,0.333333333333333,0.5
"1143","TOOLIK:IMNAVAIT:65",1,9,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,41.8594388703084,51.971850613155,6.1687105165366,8,0.111111111111111,0.111111111111111,0.777777777777778
"1144","TOOLIK:IMNAVAIT:66",2,10,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,9.88557243878039,52.8536662968982,37.2607612643214,8,0.2,0.3,0.5
"1145","TOOLIK:IMNAVAIT:67",0,8,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,27.0439436412936,62.4759131220723,10.4801432366341,7,0,0.125,0.875
"1146","TOOLIK:IMNAVAIT:68",0,8,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,12.6455026455026,67.1286121286121,20.2258852258852,7,0,0.375,0.625
"1147","TOOLIK:IMNAVAIT:69",2,9,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,38.6786819991154,48.7803086146739,12.5410093862106,9,0.222222222222222,0,0.777777777777778
"1148","TOOLIK:IMNAVAIT:7",4,12,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,20.435148066727,75.9848792743529,3.57997265892003,8,0.333333333333333,0.0833333333333333,0.583333333333333
"1149","TOOLIK:IMNAVAIT:70",0,9,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,50.577314692435,48.8054013569477,0.617283950617284,9,0,0,1
"1150","TOOLIK:IMNAVAIT:71",0,8,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,34.3131518148687,56.5686451633544,9.11820302177687,8,0,0,1
"1151","TOOLIK:IMNAVAIT:8",4,14,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,18.6952910587895,76.3807036127562,4.92400532845427,9,0.285714285714286,0.142857142857143,0.571428571428571
"1152","TOOLIK:IMNAVAIT:9",2,10,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,7.31466467622702,73.6101647912475,19.0751705325255,8,0.2,0.2,0.6
"1153","TOOLIK:MOIST:13",0,11,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,47.1750896093801,50.4305941027784,2.3943162878415,10,0,0.0909090909090909,0.909090909090909
"1154","TOOLIK:MOIST:17",1,12,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,42.2203555581954,54.3687188111339,3.41092563067066,9,0.0833333333333333,0.0833333333333333,0.833333333333333
"1155","TOOLIK:MOIST:18",1,11,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,32.6996895648211,62.7866335662388,4.51367686894003,9,0.0909090909090909,0.272727272727273,0.636363636363636
"1156","TOOLIK:TUSSOCKGRID:1",2,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,40.074237356846,54.3317793317793,5.59398331137462,10,0.166666666666667,0.166666666666667,0.666666666666667
"1157","TOOLIK:TUSSOCKGRID:10",1,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,50.462962962963,45.8333333333333,3.7037037037037,8,0.1,0.4,0.5
"1158","TOOLIK:TUSSOCKGRID:11",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,57.5874847546674,42.1493573505957,0.263157894736842,7,0,0.25,0.75
"1159","TOOLIK:TUSSOCKGRID:12",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.7601495726496,56.4770299145299,1.76282051282051,8,0.2,0.1,0.7
"1160","TOOLIK:TUSSOCKGRID:13",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.7644128829422,57.4459402646779,0.789646852379908,8,0,0.333333333333333,0.666666666666667
"1161","TOOLIK:TUSSOCKGRID:14",3,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.5312480958105,55.0941154312747,9.37463647291481,10,0.272727272727273,0.181818181818182,0.545454545454545
"1162","TOOLIK:TUSSOCKGRID:15",2,13,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,45.0015227511452,46.3413262230178,8.65715102583705,10,0.153846153846154,0.153846153846154,0.692307692307692
"1163","TOOLIK:TUSSOCKGRID:16",0,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.8493900131348,61.336207642893,2.81440234397224,8,0,0.142857142857143,0.857142857142857
"1164","TOOLIK:TUSSOCKGRID:17",1,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,43.399593851841,54.0211667234139,2.57923942474504,9,0.1,0.1,0.8
"1165","TOOLIK:TUSSOCKGRID:18",3,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,24.1658950731139,74.2568570381628,1.5772478887233,9,0.272727272727273,0.0909090909090909,0.636363636363636
"1166","TOOLIK:TUSSOCKGRID:19",1,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,62.8702574525745,35.3741531165312,1.75558943089431,9,0.0909090909090909,0.272727272727273,0.636363636363636
"1167","TOOLIK:TUSSOCKGRID:2",2,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,37.6321951321951,59.1008316008316,3.26697326697327,8,0.181818181818182,0.363636363636364,0.454545454545455
"1168","TOOLIK:TUSSOCKGRID:20",0,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,42.9774938418555,55.2522462761824,1.77025988196201,6,0,0,1
"1169","TOOLIK:TUSSOCKGRID:21",0,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,51.0308230416926,47.4853950397429,1.48378191856453,6,0,0.285714285714286,0.714285714285714
"1170","TOOLIK:TUSSOCKGRID:22",4,18,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.3498199088667,53.5182497701715,11.1319303209618,14,0.222222222222222,0.388888888888889,0.388888888888889
"1171","TOOLIK:TUSSOCKGRID:23",1,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,38.4311758683008,57.9756019457997,3.59322218589953,9,0.0909090909090909,0.363636363636364,0.545454545454545
"1172","TOOLIK:TUSSOCKGRID:24",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,39.5227326915626,56.9986290346616,3.47863827377582,8,0,0.111111111111111,0.888888888888889
"1173","TOOLIK:TUSSOCKGRID:25",2,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,49.6960037807433,49.2808986536059,1.02309756565076,8,0.222222222222222,0.333333333333333,0.444444444444444
"1174","TOOLIK:TUSSOCKGRID:26",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,48.1632411665626,50.4253960143076,1.41136281912981,8,0,0.25,0.75
"1175","TOOLIK:TUSSOCKGRID:27",1,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,36.5486784877886,62.6911174305788,0.760204081632653,9,0.1,0.1,0.8
"1176","TOOLIK:TUSSOCKGRID:28",1,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,42.7173812634441,53.7350996061753,3.54751913038068,8,0.125,0.125,0.75
"1177","TOOLIK:TUSSOCKGRID:29",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,22.94839765428,63.4477075653546,13.6038947803654,8,0,0.375,0.625
"1178","TOOLIK:TUSSOCKGRID:3",2,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,42.391217870257,52.2944206446348,5.31436148510812,8,0.222222222222222,0.111111111111111,0.666666666666667
"1179","TOOLIK:TUSSOCKGRID:30",0,6,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,47.2624627454052,52.7375372545948,0,6,0,0,1
"1180","TOOLIK:TUSSOCKGRID:31",1,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,40.8753811994348,57.453001314763,1.6716174858022,8,0.111111111111111,0.222222222222222,0.666666666666667
"1181","TOOLIK:TUSSOCKGRID:32",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.9797056962385,59.6806175890824,5.3396767146792,10,0,0.2,0.8
"1182","TOOLIK:TUSSOCKGRID:33",2,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.82884351407,62.0891958361931,3.0819606497369,8,0.222222222222222,0,0.777777777777778
"1183","TOOLIK:TUSSOCKGRID:34",2,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,33.7003274503274,60.7808857808858,5.51878676878677,10,0.181818181818182,0.0909090909090909,0.727272727272727
"1184","TOOLIK:TUSSOCKGRID:35",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,42.357067925518,52.7794481285827,4.86348394589937,7,0,0.25,0.75
"1185","TOOLIK:TUSSOCKGRID:36",1,5,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,25.7395865004561,73.0220685111989,1.23834498834499,4,0.2,0.2,0.6
"1186","TOOLIK:TUSSOCKGRID:37",3,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,39.0646224116299,57.8684247363673,3.06695285200278,9,0.3,0.1,0.6
"1187","TOOLIK:TUSSOCKGRID:38",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.6899766195787,60.9756690936333,4.33435428678809,8,0,0.111111111111111,0.888888888888889
"1188","TOOLIK:TUSSOCKGRID:39",1,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,50.0921554113323,45.3445401543995,4.56330443426825,10,0.0909090909090909,0.181818181818182,0.727272727272727
"1189","TOOLIK:TUSSOCKGRID:4",0,6,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.6607988931358,65.3392011068642,0,6,0,0,1
"1190","TOOLIK:TUSSOCKGRID:40",1,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.0653283498111,58.9346716501889,0,7,0.125,0,0.875
"1191","TOOLIK:TUSSOCKGRID:41",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.0627473348062,56.1457967707968,9.79145589439707,9,0,0.1,0.9
"1192","TOOLIK:TUSSOCKGRID:42",0,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,29.3592581161315,63.9541216221704,6.68662026169803,10,0,0.25,0.75
"1193","TOOLIK:TUSSOCKGRID:43",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,23.2589415782115,71.7633404608232,4.97771796096538,10,0,0.2,0.8
"1194","TOOLIK:TUSSOCKGRID:44",0,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,9.45485390845694,90.5451460915431,0,6,0,0.142857142857143,0.857142857142857
"1195","TOOLIK:TUSSOCKGRID:45",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,16.3677855757688,74.7825283959738,8.84968602825746,8,0.2,0.4,0.4
"1196","TOOLIK:TUSSOCKGRID:46",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,26.6938883034773,64.3519589999042,8.95415269661845,10,0,0,1
"1197","TOOLIK:TUSSOCKGRID:47",1,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,21.4071268237935,77.3583052749719,1.23456790123457,8,0.111111111111111,0.111111111111111,0.777777777777778
"1198","TOOLIK:TUSSOCKGRID:48",1,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.814511033535,56.1918493033338,1.99363966313119,7,0.125,0.25,0.625
"1199","TOOLIK:TUSSOCKGRID:49",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.8665220444378,61.7433606585944,3.39011729696773,7,0,0.25,0.75
"1200","TOOLIK:TUSSOCKGRID:5",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,44.2978630159856,52.3880900705372,3.31404691347719,8,0.2,0.2,0.6
"1201","TOOLIK:TUSSOCKGRID:50",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,49.0806179272072,50.2921547028712,0.627227369921597,6,0,0.555555555555556,0.444444444444444
"1202","TOOLIK:TUSSOCKGRID:51",1,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",12,0.782239102911919,95.8083926884795,3.40936820860858,10,0.0833333333333333,0.416666666666667,0.5
"1203","TOOLIK:TUSSOCKGRID:52",0,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,28.860537105218,67.9977110296259,3.14175186515612,10,0,0.25,0.75
"1204","TOOLIK:TUSSOCKGRID:53",1,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,18.507622077171,73.1512228373131,8.34115508551599,8,0.1,0.4,0.5
"1205","TOOLIK:TUSSOCKGRID:54",3,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",12,1.0752688172043,86.8634054117925,12.0613257710032,9,0.25,0.333333333333333,0.416666666666667
"1206","TOOLIK:TUSSOCKGRID:55",2,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,38.5667685153157,51.0649669472309,10.3682645374534,9,0.181818181818182,0.0909090909090909,0.727272727272727
"1207","TOOLIK:TUSSOCKGRID:56",0,13,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,19.4069667717101,67.8006851090989,12.792348119191,13,0,0.153846153846154,0.846153846153846
"1208","TOOLIK:TUSSOCKGRID:57",3,13,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.1491430623974,56.4568452380952,8.39401169950739,10,0.230769230769231,0.230769230769231,0.538461538461538
"1209","TOOLIK:TUSSOCKGRID:58",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.3553598300434,65.0756592212288,0.568980948727784,8,0,0.4,0.6
"1210","TOOLIK:TUSSOCKGRID:59",0,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,26.2419728963847,72.1170985876868,1.64092851592852,10,0,0.0909090909090909,0.909090909090909
"1211","TOOLIK:TUSSOCKGRID:6",1,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,68.7612305183729,27.8421064959725,3.39666298565463,10,0.0909090909090909,0.272727272727273,0.636363636363636
"1212","TOOLIK:TUSSOCKGRID:60",2,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,37.2010832445428,49.6173810889818,13.1815356664754,10,0.166666666666667,0.166666666666667,0.666666666666667
"1213","TOOLIK:TUSSOCKGRID:61",2,13,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,4.93673562321103,79.8244256719081,15.2388387048809,12,0.153846153846154,0.307692307692308,0.538461538461538
"1214","TOOLIK:TUSSOCKGRID:62",0,5,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,26.3959868779146,71.8946114126837,1.70940170940171,3,0,0.6,0.4
"1215","TOOLIK:TUSSOCKGRID:63",2,14,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,57.5358235514486,40.3366165084915,2.12755994005994,12,0.142857142857143,0.142857142857143,0.714285714285714
"1216","TOOLIK:TUSSOCKGRID:64",0,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.4646882907752,58.1633885438233,6.37192316540143,9,0,0.111111111111111,0.888888888888889
"1217","TOOLIK:TUSSOCKGRID:65",2,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,37.7792392616871,61.9519435340118,0.268817204301075,6,0.285714285714286,0.142857142857143,0.571428571428571
"1218","TOOLIK:TUSSOCKGRID:66",2,12,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.799278472699,56.2157946661308,1.98492686117018,10,0.166666666666667,0.0833333333333333,0.75
"1219","TOOLIK:TUSSOCKGRID:67",1,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,30.9988577788191,61.1427755556299,7.85836666555094,9,0.111111111111111,0.111111111111111,0.777777777777778
"1220","TOOLIK:TUSSOCKGRID:68",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,40.6344990544633,55.7027387503802,3.66276219515651,7,0.2,0.3,0.5
"1221","TOOLIK:TUSSOCKGRID:69",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,28.9509030365932,65.5070391250334,5.54205783837335,10,0,0.4,0.6
"1222","TOOLIK:TUSSOCKGRID:7",2,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,39.751814208336,58.1242026894201,2.12398310224397,9,0.181818181818182,0.0909090909090909,0.727272727272727
"1223","TOOLIK:TUSSOCKGRID:70",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,2.43570189089807,91.6363567503546,5.9279413587473,8,0.2,0.3,0.5
"1224","TOOLIK:TUSSOCKGRID:72",0,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,38.9640518496329,59.565359915073,1.47058823529412,6,0,0.428571428571429,0.571428571428571
"1225","TOOLIK:TUSSOCKGRID:74",1,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,21.282928064843,72.7440703504533,5.97300158470371,7,0.125,0.25,0.625
"1226","TOOLIK:TUSSOCKGRID:75",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,10.8242400408439,84.9399414938389,4.23581846531716,8,0.2,0.1,0.7
"1227","TOOLIK:TUSSOCKGRID:76",0,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,37.0443445443445,60.999185999186,1.95646945646946,10,0,0.2,0.8
"1228","TOOLIK:TUSSOCKGRID:77",2,11,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,0.81989247311828,81.2781080174005,17.9019995094812,8,0.181818181818182,0.272727272727273,0.545454545454545
"1229","TOOLIK:TUSSOCKGRID:78",1,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,17.0633417508418,73.6321548821549,9.30450336700337,6,0.1,0.4,0.5
"1230","TOOLIK:TUSSOCKGRID:79",2,10,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,32.41930171278,65.2351271916489,2.3455710955711,8,0.2,0.2,0.6
"1231","TOOLIK:TUSSOCKGRID:8",0,8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.4521616291237,58.0473879655115,0.500450405364828,8,0,0.25,0.75
"1232","TOOLIK:TUSSOCKGRID:80",1,6,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,0,97.4839743589744,2.51602564102564,5,0.166666666666667,0,0.833333333333333
"1233","TOOLIK:TUSSOCKGRID:81",1,5,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,1.88492063492063,93.7318979470142,4.38318141806514,4,0.2,0,0.8
"1234","TOOLIK:TUSSOCKGRID:82",2,15,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",6,4.45820433436533,75.9752321981424,19.5665634674923,12,0.133333333333333,0.333333333333333,0.533333333333333
"1235","TOOLIK:TUSSOCKGRID:83",2,13,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,39.2860972162047,57.3260073260073,3.38789545778793,11,0.153846153846154,0.153846153846154,0.692307692307692
"1236","TOOLIK:TUSSOCKGRID:84",1,7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,4.10795087265675,92.2365869424693,3.65546218487395,6,0.142857142857143,0.285714285714286,0.571428571428571
"1237","TOOLIK:TUSSOCKGRID:85",3,16,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,9.18431665605868,80.2121455794993,10.603537764442,12,0.1875,0.3125,0.5
"1238","TOOLIK:TUSSOCKGRID:9",1,9,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,36.510564585977,61.8005116119806,1.68892380204242,9,0.111111111111111,0.111111111111111,0.777777777777778
"1239","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_11",1,8,"WOLFCREEK:WOLFCREEK",61.56,1,"North America-West","DRY",10,6.19365700010861,87.3017812533942,6.50456174649723,7,0.125,0.25,0.625
"1240","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_2",1,10,"WOLFCREEK:WOLFCREEK",61.56,1,"North America-West","DRY",10,7.5449618132545,80.380019709288,12.0750184774575,8,0.1,0.3,0.6
"1241","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_20",2,10,"WOLFCREEK:WOLFCREEK",61.56,1,"North America-West","DRY",10,0.900900900900901,83.8779546096619,15.2211444894372,7,0.2,0.2,0.6
"1242","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_5",2,7,"WOLFCREEK:WOLFCREEK",61.56,1,"North America-West","DRY",10,3.290431193657,62.2713696100793,34.4381991962637,7,0.285714285714286,0.142857142857143,0.571428571428571
"1243","WOLFCREEK:WOLFCREEK:WOLFCREEK_CTL_9",1,7,"WOLFCREEK:WOLFCREEK",61.56,1,"North America-West","DRY",10,11.8139176743057,72.3047822650745,15.8813000606198,7,0.142857142857143,0,0.857142857142857
"1244","ZACKENBERG:ABRASION PLATEAU:A1",1,4,"ZACKENBERG:ABRASION PLATEAU",74.47427,0.5625,"GreenIceLand","DRY",11,95,5,0,3,0.25,0.25,0.5
"1245","ZACKENBERG:ABRASION PLATEAU:A2",0,3,"ZACKENBERG:ABRASION PLATEAU",74.47427,0.5625,"GreenIceLand","DRY",11,96.6666666666667,3.33333333333333,0,2,0,0.333333333333333,0.666666666666667
"1246","ZACKENBERG:ABRASION PLATEAU:A5",1,5,"ZACKENBERG:ABRASION PLATEAU",74.47427,0.5625,"GreenIceLand","DRY",11,85,2.5,12.5,4,0.2,0.4,0.4
"1247","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C2",0,3,"ZACKENBERG:CASSIOPE TETRAGONA HEATH",74.47427,0.5625,"GreenIceLand","MOIST",11,1.28205128205128,98.7179487179487,0,2,0,0.333333333333333,0.666666666666667
"1248","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C3",0,4,"ZACKENBERG:CASSIOPE TETRAGONA HEATH",74.47427,0.5625,"GreenIceLand","MOIST",11,2.85714285714286,97.1428571428571,0,4,0,0.25,0.75
"1249","ZACKENBERG:CASSIOPE TETRAGONA HEATH:C4",0,5,"ZACKENBERG:CASSIOPE TETRAGONA HEATH",74.47427,0.5625,"GreenIceLand","MOIST",11,1.31578947368421,97.3684210526316,1.31578947368421,4,0,0.6,0.4
"1250","ZACKENBERG:FEN:F1",1,8,"ZACKENBERG:FEN",74.47427,0.5625,"GreenIceLand","WET",11,78.6266924564797,15.6914893617021,5.68181818181818,5,0.125,0.625,0.25
"1251","ZACKENBERG:FEN:F2",1,6,"ZACKENBERG:FEN",74.47427,0.5625,"GreenIceLand","WET",11,83.5394456289979,6.46055437100213,10,4,0.166666666666667,0.5,0.333333333333333
"1252","ZACKENBERG:FEN:F3",0,4,"ZACKENBERG:FEN",74.47427,0.5625,"GreenIceLand","WET",11,73.1060606060606,13.6363636363636,13.2575757575758,3,0,0.5,0.5
"1253","ZACKENBERG:FEN:F4",1,3,"ZACKENBERG:FEN",74.47427,0.5625,"GreenIceLand","WET",11,90.3846153846154,9.61538461538462,0,2,0.333333333333333,0.333333333333333,0.333333333333333
"1254","ZACKENBERG:FEN:F5",1,4,"ZACKENBERG:FEN",74.47427,0.5625,"GreenIceLand","WET",11,91.25,3.75,5,2,0.25,0.5,0.25
"1255","ZACKENBERG:GRASSLAND:G1",1,5,"ZACKENBERG:GRASSLAND",74.47427,0.5625,"GreenIceLand","MOIST",11,82.2352941176471,10.8235294117647,6.94117647058824,4,0.2,0,0.8
"1256","ZACKENBERG:GRASSLAND:G2",0,4,"ZACKENBERG:GRASSLAND",74.47427,0.5625,"GreenIceLand","MOIST",11,95.6521739130435,4.34782608695652,0,4,0,0.25,0.75
"1257","ZACKENBERG:GRASSLAND:G3",0,3,"ZACKENBERG:GRASSLAND",74.47427,0.5625,"GreenIceLand","MOIST",11,90.6346749226006,0,9.36532507739938,3,0,0,1
"1258","ZACKENBERG:GRASSLAND:G4",1,3,"ZACKENBERG:GRASSLAND",74.47427,0.5625,"GreenIceLand","MOIST",11,94.4444444444444,5.55555555555556,0,2,0.333333333333333,0.333333333333333,0.333333333333333
"1259","ZACKENBERG:GRASSLAND:G5",0,5,"ZACKENBERG:GRASSLAND",74.47427,0.5625,"GreenIceLand","MOIST",11,87.0683579985906,5.35588442565187,7.57575757575758,4,0,0.2,0.8
"1260","ZACKENBERG:SALIX ARCTICA SNOWBED:S1",3,6,"ZACKENBERG:SALIX ARCTICA SNOWBED",74.47427,0.5625,"GreenIceLand","MOIST",11,15.2631578947368,80.7368421052632,4,4,0.5,0.166666666666667,0.333333333333333
"1261","ZACKENBERG:SALIX ARCTICA SNOWBED:S2",4,7,"ZACKENBERG:SALIX ARCTICA SNOWBED",74.47427,0.5625,"GreenIceLand","MOIST",11,9.72222222222222,84.469696969697,5.80808080808081,4,0.571428571428571,0.142857142857143,0.285714285714286
"1262","ZACKENBERG:SALIX ARCTICA SNOWBED:S3",2,5,"ZACKENBERG:SALIX ARCTICA SNOWBED",74.47427,0.5625,"GreenIceLand","MOIST",11,9.00383141762452,87.5478927203065,3.44827586206897,4,0.4,0.2,0.4
"1263","ZACKENBERG:SALIX ARCTICA SNOWBED:S4",0,8,"ZACKENBERG:SALIX ARCTICA SNOWBED",74.47427,0.5625,"GreenIceLand","MOIST",11,16.6387959866221,81.1872909698997,2.17391304347826,6,0,0.5,0.5
"1264","ZACKENBERG:SALIX ARCTICA SNOWBED:S5",3,8,"ZACKENBERG:SALIX ARCTICA SNOWBED",74.47427,0.5625,"GreenIceLand","MOIST",11,14.0522875816993,74.1285403050109,11.8191721132898,5,0.375,0.375,0.25
"1265","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4",0,3,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH",74.47427,0.5625,"GreenIceLand","MOIST",11,0,100,0,3,0,0,1
