"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","ValueType","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","CurrentRichness"
"1590","TOOLIK:TUSSOCKGRID:18:2008","TOOLIK:TUSSOCKGRID:18","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","18",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",70.8333333333333,29.1666666666667,0,"Shrub-Dominated",74.2568570381628,1.5772478887233,24.1658950731139,8,9,8
"1591","TOOLIK:TUSSOCKGRID:17:2008","TOOLIK:TUSSOCKGRID:17","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","17",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",59.0909090909091,38.6363636363636,2.27272727272727,"Shrub-Dominated",54.0211667234139,2.57923942474504,43.399593851841,9,9,9
"1592","TOOLIK:TUSSOCKGRID:16:2008","TOOLIK:TUSSOCKGRID:16","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","16",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",54.320987654321,44.4444444444444,1.23456790123457,"Shrub-Dominated",61.336207642893,2.81440234397224,35.8493900131348,7,8,7
"1593","TOOLIK:TUSSOCKGRID:15:2008","TOOLIK:TUSSOCKGRID:15","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","15",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",47.5247524752475,46.5346534653465,5.94059405940594,"None",46.3413262230178,8.65715102583705,45.0015227511452,11,10,11
"1594","TOOLIK:TUSSOCKGRID:14:2008","TOOLIK:TUSSOCKGRID:14","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","14",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",68.5714285714286,31.4285714285714,0,"Shrub-Dominated",55.0941154312747,9.37463647291481,35.5312480958105,8,10,8
"1595","TOOLIK:TUSSOCKGRID:13:2008","TOOLIK:TUSSOCKGRID:13","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","13",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",62.8865979381443,36.0824742268041,1.03092783505155,"Shrub-Dominated",57.4459402646779,0.789646852379908,41.7644128829422,9,8,9
"1596","TOOLIK:TUSSOCKGRID:12:2008","TOOLIK:TUSSOCKGRID:12","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","12",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",59.3406593406593,39.5604395604396,1.0989010989011,"Shrub-Dominated",56.4770299145299,1.76282051282051,41.7601495726496,8,8,8
"1597","TOOLIK:TUSSOCKGRID:11:2008","TOOLIK:TUSSOCKGRID:11","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","11",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",35.7894736842105,63.1578947368421,1.05263157894737,"Graminoid-Dominated",42.1493573505957,0.263157894736842,57.5874847546674,8,7,8
"1598","TOOLIK:TUSSOCKGRID:10:2008","TOOLIK:TUSSOCKGRID:10","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","10",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",44.4444444444444,48.1481481481481,7.40740740740741,"None",45.8333333333333,3.7037037037037,50.462962962963,9,8,9
"1599","TOOLIK:TUSSOCKGRID:9:2008","TOOLIK:TUSSOCKGRID:9","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","9",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",63.1578947368421,35.0877192982456,1.75438596491228,"Shrub-Dominated",61.8005116119806,1.68892380204242,36.510564585977,8,9,8
"1600","TOOLIK:TUSSOCKGRID:8:2008","TOOLIK:TUSSOCKGRID:8","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","8",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",53.6082474226804,45.360824742268,1.03092783505155,"Shrub-Dominated",58.0473879655115,0.500450405364828,41.4521616291237,8,8,8
"1601","TOOLIK:TUSSOCKGRID:7:2008","TOOLIK:TUSSOCKGRID:7","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","7",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",62.962962962963,35.1851851851852,1.85185185185185,"Shrub-Dominated",58.1242026894201,2.12398310224397,39.751814208336,9,9,9
"1602","TOOLIK:TUSSOCKGRID:6:2008","TOOLIK:TUSSOCKGRID:6","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","6",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",22.3529411764706,75.2941176470588,2.35294117647059,"Graminoid-Dominated",27.8421064959725,3.39666298565463,68.7612305183729,10,10,10
"1603","TOOLIK:TUSSOCKGRID:5:2008","TOOLIK:TUSSOCKGRID:5","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","5",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",58.7628865979381,39.1752577319588,2.06185567010309,"Shrub-Dominated",52.3880900705372,3.31404691347719,44.2978630159856,8,8,8
"1604","TOOLIK:TUSSOCKGRID:4:2008","TOOLIK:TUSSOCKGRID:4","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","4",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",69.2307692307692,30.7692307692308,0,"Shrub-Dominated",65.3392011068642,0,34.6607988931358,6,6,6
"1605","TOOLIK:TUSSOCKGRID:3:2008","TOOLIK:TUSSOCKGRID:3","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","3",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",57.8947368421053,38.1578947368421,3.94736842105263,"Shrub-Dominated",52.2944206446348,5.31436148510812,42.391217870257,7,8,7
"1606","TOOLIK:TUSSOCKGRID:2:2008","TOOLIK:TUSSOCKGRID:2","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","2",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",60,38.1818181818182,1.81818181818182,"Shrub-Dominated",59.1008316008316,3.26697326697327,37.6321951321951,9,8,9
"1607","TOOLIK:TUSSOCKGRID:1:2008","TOOLIK:TUSSOCKGRID:1","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","1",2008,"pf_topbot_XY","MOIST",68.62,-149.61,731,"LOW","1","Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)",76.0683760683761,20.5128205128205,3.41880341880342,"Shrub-Dominated",54.3317793317793,5.59398331137462,40.074237356846,10,10,10
"1608","ANWR:ATIGUN-A:1:2007","ANWR:ATIGUN-A:1","ANWR:ATIGUN-A","ANWR","ATIGUN-A","1",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",87.5,4.16666666666667,8.33333333333333,"Shrub-Dominated",90.6746031746032,7.93650793650794,1.38888888888889,5,4,5
"1609","ANWR:ATIGUN-A:2:2007","ANWR:ATIGUN-A:2","ANWR:ATIGUN-A","ANWR","ATIGUN-A","2",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",94.7368421052632,0,5.26315789473684,"Shrub-Dominated",93.4595779990517,6.54042200094832,0,3,3,3
"1610","ANWR:ATIGUN-A:3:2007","ANWR:ATIGUN-A:3","ANWR:ATIGUN-A","ANWR","ATIGUN-A","3",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",90,0,10,"Shrub-Dominated",87.4074074074074,10.7407407407407,1.85185185185185,3,3,3
"1611","ANWR:ATIGUN-A:4:2007","ANWR:ATIGUN-A:4","ANWR:ATIGUN-A","ANWR","ATIGUN-A","4",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",94.1176470588235,0,5.88235294117647,"Shrub-Dominated",91.3725490196078,5.29411764705882,3.33333333333333,3,3,3
"1612","ANWR:ATIGUN-A:5:2007","ANWR:ATIGUN-A:5","ANWR:ATIGUN-A","ANWR","ATIGUN-A","5",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",80,0,20,"Shrub-Dominated",77.5,22.5,0,2,2,2
"1613","ANWR:ATIGUN-A:6:2007","ANWR:ATIGUN-A:6","ANWR:ATIGUN-A","ANWR","ATIGUN-A","6",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",100,0,0,"Shrub-Dominated",98.0524029704358,1.94759702956424,0,3,4,3
"1614","ANWR:ATIGUN-A:7:2007","ANWR:ATIGUN-A:7","ANWR:ATIGUN-A","ANWR","ATIGUN-A","7",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",100,0,0,"Shrub-Dominated",95.9435626102293,2.82186948853616,1.23456790123457,3,3,3
"1615","ANWR:ATIGUN-A:8:2007","ANWR:ATIGUN-A:8","ANWR:ATIGUN-A","ANWR","ATIGUN-A","8",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",80.8510638297872,0,19.1489361702128,"Shrub-Dominated",85.0272776868522,13.3915257319513,1.58119658119658,5,7,5
"1616","ANWR:ATIGUN-A:9:2007","ANWR:ATIGUN-A:9","ANWR:ATIGUN-A","ANWR","ATIGUN-A","9",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",94.5945945945946,0,5.40540540540541,"Shrub-Dominated",93.1306306306306,5.48048048048048,1.38888888888889,3,4,3
"1617","ANWR:ATIGUN-A:10:2007","ANWR:ATIGUN-A:10","ANWR:ATIGUN-A","ANWR","ATIGUN-A","10",2007,"pf_all_XY","DRY",68.4746405,-149.3521345,1190,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",95.8333333333333,4.16666666666667,0,"Shrub-Dominated",95.2705938697318,2.19109195402299,2.53831417624521,4,4,4
"1618","ANWR:ATIGUN-B:9:2002","ANWR:ATIGUN-B:9","ANWR:ATIGUN-B","ANWR","ATIGUN-B","9",2002,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",74,20,6,"Shrub-Dominated",73.1111111111111,11.3333333333333,15.5555555555556,4,4,4
"1619","ANWR:ATIGUN-B:10:2002","ANWR:ATIGUN-B:10","ANWR:ATIGUN-B","ANWR","ATIGUN-B","10",2002,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",81.8181818181818,13.6363636363636,4.54545454545455,"Shrub-Dominated",73.2620320855615,3.74331550802139,22.9946524064171,4,4,4
"1620","ANWR:ATIGUN-B:1:2007","ANWR:ATIGUN-B:1","ANWR:ATIGUN-B","ANWR","ATIGUN-B","1",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",20.5882352941176,73.5294117647059,5.88235294117647,"Graminoid-Dominated",17.2341219096334,12.558610400682,70.2072676896846,4,5,4
"1621","ANWR:ATIGUN-B:2:2007","ANWR:ATIGUN-B:2","ANWR:ATIGUN-B","ANWR","ATIGUN-B","2",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",25.8064516129032,54.8387096774194,19.3548387096774,"Graminoid-Dominated",37.5836320191159,17.6244524093986,44.7919155714855,5,4,5
"1622","ANWR:ATIGUN-B:3:2007","ANWR:ATIGUN-B:3","ANWR:ATIGUN-B","ANWR","ATIGUN-B","3",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",14.2857142857143,71.4285714285714,14.2857142857143,"Graminoid-Dominated",13.7896825396825,18.6507936507936,67.5595238095238,4,4,4
"1623","ANWR:ATIGUN-B:4:2007","ANWR:ATIGUN-B:4","ANWR:ATIGUN-B","ANWR","ATIGUN-B","4",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",44.4444444444444,37.037037037037,18.5185185185185,"None",34.5280764635603,14.8825169255277,50.589406610912,5,5,5
"1624","ANWR:ATIGUN-B:5:2007","ANWR:ATIGUN-B:5","ANWR:ATIGUN-B","ANWR","ATIGUN-B","5",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",45.1612903225806,48.3870967741936,6.45161290322581,"None",36.7044811442095,9.44718835211195,53.8483305036785,6,5,6
"1625","ANWR:ATIGUN-B:6:2007","ANWR:ATIGUN-B:6","ANWR:ATIGUN-B","ANWR","ATIGUN-B","6",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",46.6666666666667,50,3.33333333333333,"None",40.7936507936508,3.73015873015873,55.4761904761905,4,4,4
"1626","ANWR:ATIGUN-B:7:2007","ANWR:ATIGUN-B:7","ANWR:ATIGUN-B","ANWR","ATIGUN-B","7",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",34.2105263157895,57.8947368421053,7.89473684210526,"Graminoid-Dominated",49.4254867939078,10.9099672257567,39.6645459803355,5,5,5
"1627","ANWR:ATIGUN-B:8:2007","ANWR:ATIGUN-B:8","ANWR:ATIGUN-B","ANWR","ATIGUN-B","8",2007,"pf_all_XY","MOIST",68.4759725,-149.352222,1210,"LOW","1","Arctic-Alpine",68,-149,"_68_-149","North America-West","Point-framing (XY)",25,56.25,18.75,"Graminoid-Dominated",21.9907407407407,11.2268518518519,66.7824074074074,5,4,5
"1628","ANWR:ATIGUN-C:1:2007","ANWR:ATIGUN-C:1","ANWR:ATIGUN-C","ANWR","ATIGUN-C","1",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",84.9315068493151,0,15.0684931506849,"Shrub-Dominated",77.6061615787643,22.3938384212357,0,7,7,7
"1629","ANWR:ATIGUN-C:2:2007","ANWR:ATIGUN-C:2","ANWR:ATIGUN-C","ANWR","ATIGUN-C","2",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",88.7640449438202,0,11.2359550561798,"Shrub-Dominated",76.2935783947576,23.3763886019421,0.33003300330033,6,7,6
"1630","ANWR:ATIGUN-C:3:2007","ANWR:ATIGUN-C:3","ANWR:ATIGUN-C","ANWR","ATIGUN-C","3",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",76,0,24,"Shrub-Dominated",81.8740310077519,17.3507751937984,0.775193798449612,10,8,10
"1631","ANWR:ATIGUN-C:4:2007","ANWR:ATIGUN-C:4","ANWR:ATIGUN-C","ANWR","ATIGUN-C","4",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",96.4285714285714,0,3.57142857142857,"Shrub-Dominated",86.6634050880626,13.3365949119374,0,5,5,5
"1632","ANWR:ATIGUN-C:5:2007","ANWR:ATIGUN-C:5","ANWR:ATIGUN-C","ANWR","ATIGUN-C","5",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",91.8367346938775,0,8.16326530612245,"Shrub-Dominated",93.5697491966573,6.43025080334271,0,7,5,7
"1633","ANWR:ATIGUN-C:6:2007","ANWR:ATIGUN-C:6","ANWR:ATIGUN-C","ANWR","ATIGUN-C","6",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",81.8181818181818,0,18.1818181818182,"Shrub-Dominated",70.7169542785981,28.4893949277511,0.793650793650794,8,9,8
"1634","ANWR:ATIGUN-C:7:2007","ANWR:ATIGUN-C:7","ANWR:ATIGUN-C","ANWR","ATIGUN-C","7",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",85.4166666666667,0,14.5833333333333,"Shrub-Dominated",83.7697798417613,16.2302201582387,0,5,5,5
"1635","ANWR:ATIGUN-C:8:2007","ANWR:ATIGUN-C:8","ANWR:ATIGUN-C","ANWR","ATIGUN-C","8",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",96.875,0,3.125,"Shrub-Dominated",79.5748432601881,20.4251567398119,0,5,6,5
"1636","ANWR:ATIGUN-C:9:2007","ANWR:ATIGUN-C:9","ANWR:ATIGUN-C","ANWR","ATIGUN-C","9",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",68.4210526315789,0,31.578947368421,"Shrub-Dominated",69.8308270676692,30.1691729323308,0,6,6,6
"1637","ANWR:ATIGUN-C:10:2007","ANWR:ATIGUN-C:10","ANWR:ATIGUN-C","ANWR","ATIGUN-C","10",2007,"pf_all_XY","MOIST",68.454758,-149.319503,885,"LOW","1","Arctic",68,-149,"_68_-149","North America-West","Point-framing (XY)",83.3333333333333,0,16.6666666666667,"Shrub-Dominated",72.042042042042,27.957957957958,0,3,4,3
"1638","ANWR:JAGO-A:1:2005","ANWR:JAGO-A:1","ANWR:JAGO-A","ANWR","JAGO-A","1",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",48.8372093023256,50,1.16279069767442,"None",48.8749399739315,2.49346382810058,48.6315961979679,9,10,9
"1639","ANWR:JAGO-A:2:2005","ANWR:JAGO-A:2","ANWR:JAGO-A","ANWR","JAGO-A","2",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",62.0253164556962,37.9746835443038,0,"Shrub-Dominated",69.3028531421059,0.432900432900433,30.2642464249936,7,8,7
"1640","ANWR:JAGO-A:3:2005","ANWR:JAGO-A:3","ANWR:JAGO-A","ANWR","JAGO-A","3",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",56.1797752808989,35.9550561797753,7.86516853932584,"Shrub-Dominated",58.089366513274,5.23313643789184,36.6774970488341,9,9,9
"1641","ANWR:JAGO-A:4:2005","ANWR:JAGO-A:4","ANWR:JAGO-A","ANWR","JAGO-A","4",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",54.7945205479452,43.8356164383562,1.36986301369863,"Shrub-Dominated",58.0138681077103,3.48772740258671,38.498404489703,7,9,7
"1642","ANWR:JAGO-A:5:2005","ANWR:JAGO-A:5","ANWR:JAGO-A","ANWR","JAGO-A","5",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",47.1910112359551,50.561797752809,2.24719101123596,"Graminoid-Dominated",47.2083006044876,4.06719943535626,48.7244999601562,8,10,8
"1643","ANWR:JAGO-A:6:2005","ANWR:JAGO-A:6","ANWR:JAGO-A","ANWR","JAGO-A","6",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",48.6111111111111,44.4444444444444,6.94444444444444,"None",48.3116995500173,6.2275874004846,45.4607130494981,11,10,11
"1644","ANWR:JAGO-A:7:2005","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",73.6842105263158,23.6842105263158,2.63157894736842,"Shrub-Dominated",66.3123010508874,4.47840811639704,29.2092908327156,11,11,11
"1645","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",47.0588235294118,45.5882352941176,7.35294117647059,"None",48.0843291300808,10.7188442155762,41.196826654343,11,12,11
"1646","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",67.6056338028169,25.3521126760563,7.04225352112676,"Shrub-Dominated",61.8159130219916,9.40004941932295,28.7840375586854,12,12,12
"1647","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"pf_all_XY","MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",52.5423728813559,38.9830508474576,8.47457627118644,"Shrub-Dominated",49.195805975467,11.0605944927979,39.7435995317351,12,12,12
"1648","ANWR:JAGO-B:1:2005","ANWR:JAGO-B:1","ANWR:JAGO-B","ANWR","JAGO-B","1",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",54.2857142857143,32.8571428571429,12.8571428571429,"Shrub-Dominated",51.2279025322504,15.060519190954,33.7115782767957,13,13,13
"1649","ANWR:JAGO-B:2:2005","ANWR:JAGO-B:2","ANWR:JAGO-B","ANWR","JAGO-B","2",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",55.4054054054054,36.4864864864865,8.10810810810811,"Shrub-Dominated",48.9562733465172,6.23348086762721,44.8102457858555,12,12,12
"1650","ANWR:JAGO-B:3:2005","ANWR:JAGO-B:3","ANWR:JAGO-B","ANWR","JAGO-B","3",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",63.7931034482759,27.5862068965517,8.62068965517241,"Shrub-Dominated",56.1474087517645,8.04900181488203,35.8035894333535,10,10,10
"1651","ANWR:JAGO-B:4:2005","ANWR:JAGO-B:4","ANWR:JAGO-B","ANWR","JAGO-B","4",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",68,28,4,"Shrub-Dominated",61.140056022409,5.80112044817927,33.0588235294118,14,15,14
"1652","ANWR:JAGO-B:5:2005","ANWR:JAGO-B:5","ANWR:JAGO-B","ANWR","JAGO-B","5",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",46.8085106382979,40.4255319148936,12.7659574468085,"None",45.3251438675315,15.4003366107068,39.2745195217617,15,15,15
"1653","ANWR:JAGO-B:6:2005","ANWR:JAGO-B:6","ANWR:JAGO-B","ANWR","JAGO-B","6",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",71.264367816092,19.5402298850575,9.19540229885057,"Shrub-Dominated",68.2426576973685,9.49188327184722,22.2654590307842,13,14,13
"1654","ANWR:JAGO-B:7:2005","ANWR:JAGO-B:7","ANWR:JAGO-B","ANWR","JAGO-B","7",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",35.0877192982456,59.6491228070175,5.26315789473684,"Graminoid-Dominated",40.1290582778786,4.27505545472878,55.5958862673926,10,10,10
"1655","ANWR:JAGO-B:8:2005","ANWR:JAGO-B:8","ANWR:JAGO-B","ANWR","JAGO-B","8",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",62.1621621621622,24.3243243243243,13.5135135135135,"Shrub-Dominated",54.4135311782371,16.0731319554849,29.513336866278,15,16,15
"1656","ANWR:JAGO-B:9:2005","ANWR:JAGO-B:9","ANWR:JAGO-B","ANWR","JAGO-B","9",2005,"pf_all_XY","MOIST",69.71159,-143.616045,168,"LOW","1","Arctic",69.5,-143.5,"_69.5_-143.5","North America-West","Point-framing (XY)",49.1525423728814,30.5084745762712,20.3389830508475,"None",53.6601664540429,26.3137111961606,20.0261223497965,12,11,12
