"","X","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT","LONG","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness"
"1098",1098,"BARROW:BG:BGCF03",7,4,1,0,0.233204134366925,1,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",0,97.8158262977644,2.18417370223556,4
"1099",1099,"BARROW:BG:BGCH04",7,9,0,0.444444444444444,0.0996470268802607,0,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",1.01630970724364,93.2188137714732,5.76487652128316,7
"1100",1100,"BARROW:BG:BGCD06",5,10,-2,0.25,0.311914323962517,2,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",0,92.1776751210766,7.82232487892337,8
"1101",1101,"BARROW:BG:BGCH06",5,6,-2,0,0.409375,2,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",0,100,0,5
"1102",1102,"BARROW:BG:BGCB11",6,7,0,0.285714285714286,0.294735102074552,0,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",0,90.2250874727939,9.77491252720611,5
"1103",1103,"BARROW:BG:BGCK09",6,11,2,0.222222222222222,0.240342234897589,2,"BARROW:BG","MOIST",71.310312,-156.592799,0.75,"North America-West",0,73.2613912487715,26.7386087512285,8
"1104",1104,"BYLOT:MESPRAIRIE:52_1",6,6,0,0.333333333333333,0.226833976833977,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",53.3301158301158,37.2586872586873,9.41119691119691,5
"1105",1105,"BYLOT:MESPRAIRIE:52_2",6,5,0,0.4,0.208771929824561,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",52.280701754386,45.0877192982456,2.63157894736842,4
"1106",1106,"BYLOT:MESPRAIRIE:53_1",6,6,1,0.4,0.123991935483871,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",82.5604838709677,12.6512096774194,4.7883064516129,4
"1107",1107,"BYLOT:MESPRAIRIE:53_2",6,10,1,0.444444444444444,0.329923273657289,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",51.8542199488491,27.6854219948849,20.460358056266,8
"1108",1108,"BYLOT:MESPRAIRIE:54_1",6,6,2,0.5,0.358552631578947,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",72.6973684210526,24.6710526315789,2.63157894736842,4
"1109",1109,"BYLOT:MESPRAIRIE:54_2",6,8,0,0.5,0.234472049689441,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",57.2204968944099,33.0745341614907,9.70496894409938,6
"1110",1110,"BYLOT:MESPRAIRIE:55_1",6,6,-1,0.4,0.260344827586207,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",53.3620689655172,44.1379310344828,2.5,4
"1111",1111,"BYLOT:MESPRAIRIE:55_2",6,6,-1,0.4,0.279220779220779,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",39.6103896103896,54.5454545454545,5.84415584415584,4
"1112",1112,"BYLOT:MESPRAIRIE:56_1",6,5,-2,0,0.247943595769683,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",60.9870740305523,36.8390129259694,2.17391304347826,4
"1113",1113,"BYLOT:MESPRAIRIE:56_2",6,6,1,0,0.0715517241379311,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",66.9827586206897,24.5689655172414,8.44827586206896,6
"1114",1114,"BYLOT:MESPRAIRIE:57_1",6,10,2,0.5,0.36013986013986,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",38.4615384615385,47.027972027972,14.5104895104895,7
"1115",1115,"BYLOT:MESPRAIRIE:57_2",6,5,-2,0,0.248062015503876,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",50.5598621877692,45.7364341085271,3.7037037037037,4
"1116",1116,"BYLOT:MESPRAIRIE:58_1",6,7,-3,0,0.227649769585254,3,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",40.9677419354839,54.3778801843318,4.65437788018433,6
"1117",1117,"BYLOT:MESPRAIRIE:58_2",6,9,0,0.444444444444444,0.391030684500393,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",46.9315499606609,41.345397324941,11.7230527143981,7
"1118",1118,"BYLOT:MESPRAIRIE:59_1",6,7,0,0.571428571428571,0.347368421052632,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",68.0451127819549,25.2631578947368,6.69172932330827,5
"1119",1119,"BYLOT:MESPRAIRIE:59_2",6,5,2,0,0.184210526315789,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",44.6491228070175,53.6842105263158,1.66666666666667,4
"1120",1120,"BYLOT:MESPRAIRIE:60_1",6,9,4,0.4,0.281650071123755,4,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",43.8122332859175,50.7823613086771,5.40540540540541,6
"1121",1121,"BYLOT:MESPRAIRIE:60_2",6,5,0,0,0.114634146341463,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",58.0792682926829,38.2317073170732,3.6890243902439,5
"1122",1122,"BYLOT:MESPRAIRIE:61_1",6,5,0,0,0.485714285714286,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",62.8571428571429,37.1428571428571,0,5
"1123",1123,"BYLOT:MESPRAIRIE:61_2",6,5,2,0,0.539393939393939,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",66.969696969697,33.030303030303,0,4
"1124",1124,"BYLOT:MESPRAIRIE:62_1",6,4,1,0,0.187444739168877,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",83.7312113174182,16.2687886825818,0,4
"1125",1125,"BYLOT:MESPRAIRIE:62_2",6,5,-1,0.5,0.238095238095238,1,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",89.3557422969188,10.6442577030812,0,4
"1126",1126,"BYLOT:MESPRAIRIE:63_1",6,9,0,0.666666666666667,0.464607464607465,0,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",71.8790218790219,24.3886743886744,3.73230373230373,6
"1127",1127,"BYLOT:MESPRAIRIE:63_2",6,6,2,0,0.208472686733556,2,"BYLOT:MESPRAIRIE","MOIST",73.1399267,-79.9843858,0.49,"North America-East",73.7458193979933,24.9721293199554,1.28205128205128,5
"1128",1128,"BYLOT:MESPOLYGON:64_1",6,5,1,0,0.388177339901478,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",73.6945812807882,26.3054187192118,0,4
"1129",1129,"BYLOT:MESPOLYGON:64_2",6,6,-2,0.5,0.351851851851852,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",73.4006734006734,24.3265993265993,2.27272727272727,4
"1130",1130,"BYLOT:MESPOLYGON:65_1",6,8,1,0.285714285714286,0.204324324324324,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.4324324324324,22.8648648648649,4.7027027027027,6
"1131",1131,"BYLOT:MESPOLYGON:65_2",6,5,-3,0,0.409090909090909,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",75.9358288770053,24.0641711229947,0,4
"1132",1132,"BYLOT:MESPOLYGON:66_1",6,6,0,0.333333333333333,0.42014652014652,0,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",59.2857142857143,19.4139194139194,21.3003663003663,5
"1133",1133,"BYLOT:MESPOLYGON:66_2",6,5,0,0,0.196944899072559,0,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",76.1047463175123,15.3573376977632,8.5379159847245,5
"1134",1134,"BYLOT:MESPOLYGON:67_1",6,6,1,0.4,0.445652173913044,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.1847826086957,25.8152173913044,0,4
"1135",1135,"BYLOT:MESPOLYGON:67_2",6,10,1,0.666666666666667,0.447811447811448,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",40.8249158249158,38.973063973064,20.2020202020202,6
"1136",1136,"BYLOT:MESPOLYGON:68_1",6,11,-3,0.5,0.305555555555556,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",63.4259259259259,30.0925925925926,6.48148148148148,8
"1137",1137,"BYLOT:MESPOLYGON:68_2",6,12,-2,0.4,0.271991911021234,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",64.0798786653185,27.9322548028311,7.98786653185035,9
"1138",1138,"BYLOT:MESPOLYGON:69_1",6,6,2,0.5,0.583333333333333,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",36.9047619047619,54.7619047619048,8.33333333333333,4
"1139",1139,"BYLOT:MESPOLYGON:69_2",6,7,-1,0.333333333333333,0.352941176470588,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",19.3498452012384,75.3869969040248,5.26315789473684,6
"1140",1140,"BYLOT:MESPOLYGON:70_1",6,6,-2,0.5,0.263157894736842,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.9202037351443,25.4668930390492,1.61290322580645,4
"1141",1141,"BYLOT:MESPOLYGON:70_2",6,6,2,0.5,0.244444444444444,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.6883468834688,25.3116531165312,0,4
"1142",1142,"BYLOT:MESPOLYGON:71_1",6,6,1,0.4,0.206221198156682,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",55.9907834101382,42.3963133640553,1.61290322580645,4
"1143",1143,"BYLOT:MESPOLYGON:71_2",6,6,-3,0,0.205882352941176,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.6755218216319,24.3833017077799,2.94117647058824,4
"1144",1144,"BYLOT:MESPOLYGON:72_1",6,7,-3,0,0.246212121212121,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",74.4318181818182,23.4848484848485,2.08333333333333,6
"1145",1145,"BYLOT:MESPOLYGON:72_2",6,7,1,0.333333333333333,0.238095238095238,1,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",62.797619047619,33.0357142857143,4.16666666666667,6
"1146",1146,"BYLOT:MESPOLYGON:73_1",6,8,-3,0,0.363636363636364,3,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",59.0909090909091,38.6363636363636,2.27272727272727,6
"1147",1147,"BYLOT:MESPOLYGON:73_2",6,5,-2,0,0.270967741935484,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",68.7096774193548,29.6774193548387,1.61290322580645,4
"1148",1148,"BYLOT:MESPOLYGON:74_1",6,6,-2,0,0.185714285714286,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.3809523809524,27.6190476190476,0,5
"1149",1149,"BYLOT:MESPOLYGON:74_2",6,7,-2,0.4,0.305882352941176,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",52.7450980392157,37.6470588235294,9.6078431372549,5
"1150",1150,"BYLOT:MESPOLYGON:75_1",6,7,-2,0,0.441558441558442,2,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",48.4848484848485,50,1.51515151515152,6
"1151",1151,"BYLOT:MESPOLYGON:75_2",6,8,-4,0,0.236636245110821,4,"BYLOT:MESPOLYGON","MOIST",73.1682958,-79.9044525,0.49,"North America-East",72.4087353324641,17.6988265971317,9.89243807040417,6
"1152",1152,"ALEXFIORD:MEADOW:Mead.c.1",24,9,-3,0,0.291351351351351,3,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",15.2595541144134,81.7559759740067,2.98446991157989,8
"1153",1153,"ALEXFIORD:WILLOW:Will.c.1",24,8,-1,0.285714285714286,0.375082399472643,1,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",69.7067014656983,17.1156952681603,13.1776032661414,6
"1154",1154,"ALEXFIORD:MEADOW:Mead.c.2",24,11,-2,0.222222222222222,0.365248226950355,2,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",16.9802481308428,80.9803436345049,2.03940823465229,9
"1155",1155,"ALEXFIORD:WILLOW:Will.c.2",24,8,-4,0,0.396739130434783,4,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",62.4490192287901,15.597004605304,21.9539761659059,7
"1156",1156,"ALEXFIORD:MEADOW:Mead.c.3",24,12,-1,0.363636363636364,0.253061900033102,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",20.6211110650118,75.5697218730727,3.80916706191546,9
"1157",1157,"ALEXFIORD:WILLOW:Will.c.3",24,10,2,0.25,0.223719676549865,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",71.3084163071776,9.38517876107063,19.3064049317518,8
"1158",1158,"ALEXFIORD:WILLOW:Will.c.4",24,9,2,0.285714285714286,0.360794044665013,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",55.2412494892503,19.7257375918699,25.0330129188798,8
"1159",1159,"ALEXFIORD:FERT:Fert.c.c.5",24,10,1,0.222222222222222,0.274226281075596,1,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",83.7145584044609,14.9210093393182,1.36443225622095,8
"1160",1160,"ALEXFIORD:WILLOW:Will.c.5",24,8,-4,0,0.488835725677831,4,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",56.0118048317452,26.8723104584213,17.1158847098334,7
"1161",1161,"ALEXFIORD:MEADOW:Mead.c.6",24,13,0,0.153846153846154,0.324682598954444,0,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",14.5729851184111,66.7060647179066,18.7209501636823,12
"1162",1162,"ALEXFIORD:WILLOW:Will.c.6",24,7,2,0,0.376683501683502,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",57.1458815825119,19.7092420474151,23.144876370073,7
"1163",1163,"ALEXFIORD:MEADOW:Mead.c.7",24,9,-1,0.25,0.316244079130677,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",19.8958984617554,70.035789792352,10.0683117458926,9
"1164",1164,"ALEXFIORD:WILLOW:Will.c.7",24,12,1,0.363636363636364,0.20303605313093,1,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",74.4769349164419,13.2964612715339,12.2266038120242,8
"1165",1165,"ALEXFIORD:WILLOW:Will.c.8",24,10,3,0.285714285714286,0.451515151515151,3,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",65.1541524021888,19.6792724982059,15.1665750996053,8
"1166",1166,"ALEXFIORD:WILLOW:Will.c.9",24,7,-2,0.4,0.444444444444444,2,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",75.1417320962715,11.0231316290521,13.8351362746764,7
"1167",1167,"ALEXFIORD:WILLOW:Will.c.10",24,7,0,0.571428571428571,0.178571428571429,0,"ALEXFIORD:WILLOW","DRY",78.87421,-75.79867,1,"North America-East",80.4191714249123,13.067229442726,6.51359913236172,6
"1168",1168,"ALEXFIORD:FERT:Fert.c.c.13",24,10,2,0,0.175011076650421,2,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",78.1885828507306,16.2333738632388,5.57804328603065,9
"1169",1169,"ALEXFIORD:FERT:Fert.c.c.21",24,9,-1,0.25,0.272785417332907,1,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",85.2471307846045,10.7793320652679,3.97353715012766,8
"1170",1170,"ALEXFIORD:FERT:Fert.c.c.29",24,11,0,0.545454545454545,0.441650548033527,0,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",72.9801462835951,19.8053682825474,7.21448543385743,8
"1171",1171,"ALEXFIORD:DOMEGRANITE:Dom.c.2g",13,1,0,0,0,0,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",75,1.38888888888889,23.6111111111111,2
"1172",1172,"ALEXFIORD:DOMEDOLOMITE:Dom.c.2d",13,3,-1,0,0.514285714285714,1,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",86.3095238095238,0,13.6904761904762,3
"1173",1173,"ALEXFIORD:DOMEDOLOMITE:Dom.c.3d",13,2,-1,0,0.166666666666667,1,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",100,0,0,2
"1174",1174,"ALEXFIORD:DOMEGRANITE:Dom.c.1g",13,2,-1,0,0.166666666666667,1,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",81.6239316239316,2.56410256410256,15.8119658119658,2
"1175",1175,"ALEXFIORD:DOMEGRANITE:Dom.c.3g",13,3,-2,0,0.375,2,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",82.7380952380952,8.92857142857143,8.33333333333333,2
"1176",1176,"ALEXFIORD:DOMEGRANITE:Dom.c.4g",13,2,-1,0,0.5,1,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",50,4.44444444444444,45.5555555555556,2
"1177",1177,"ALEXFIORD:DOMEDOLOMITE:Dom.c.1d",13,1,0,0,0,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",100,0,0,1
"1178",1178,"ALEXFIORD:DOMEDOLOMITE:Dom.c.4d",13,2,0,1,1,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",66.6666666666667,0,33.3333333333333,1
"1179",1179,"ALEXFIORD:DOMEDOLOMITE:Dom.c.5d",13,2,0,0,0.116666666666667,0,"ALEXFIORD:DOMEDOLOMITE","DRY",78.86221,-75.90053,1,"North America-East",82.2222222222222,0,17.7777777777778,2
"1180",1180,"ALEXFIORD:DOMEGRANITE:Dom.c.5g",13,3,-2,0,0.166666666666667,2,"ALEXFIORD:DOMEGRANITE","DRY",78.86192,-75.90385,1,"North America-East",93.1623931623932,3.7037037037037,3.13390313390313,2
"1181",1181,"ALEXFIORD:FERT:Fert.c.c.37",24,11,0,0.181818181818182,0.212351029252438,0,"ALEXFIORD:FERT","MOIST",78.87107,-75.79107,1,"North America-East",74.5681852693728,15.9789963736387,9.45281835698848,9
"1182",1182,"ALEXFIORD:DRYAS:Dry.c.1",24,11,-6,0,0.342857142857143,6,"ALEXFIORD:DRYAS","MOIST",78.8719,-75.7826,1,"North America-East",63.8435099857218,25.3886383428839,10.7678516713943,9
"1183",1183,"ALEXFIORD:DRYAS:Dry.c.2",24,10,-3,0,0.163594470046083,3,"ALEXFIORD:DRYAS","MOIST",78.8719,-75.7826,1,"North America-East",53.8024344947313,41.2566976001107,4.94086790515794,7
"1184",1184,"ALEXFIORD:DRYAS:Dry.c.3",24,9,1,0.25,0.12788906009245,1,"ALEXFIORD:DRYAS","MOIST",78.8719,-75.7826,1,"North America-East",82.680884753022,11.0061324922838,6.3129827546942,7
"1185",1185,"ALEXFIORD:MEADOW:Mead.c.4",19,10,-1,0,0.296100540286587,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",13.8417529023404,84.3856249150007,1.7726221826589,9
"1186",1186,"ALEXFIORD:MEADOW:Mead.c.5",19,9,-1,0.25,0.188133874239351,1,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",7.363063130744,89.2301955775925,3.40674129166354,8
"1187",1187,"ALEXFIORD:MEADOW:Mead.c.8",19,11,-2,0.222222222222222,0.406821480406386,2,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",18.2993726584182,74.8408796161293,6.8597477254525,10
"1188",1188,"ALEXFIORD:MEADOW:Mead.c.9",19,10,-3,0,0.25389844062375,3,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",15.3367456845013,78.4906719927659,6.17258232273279,8
"1189",1189,"ALEXFIORD:MEADOW:Mead.c.10",19,9,-2,0,0.132822249955429,2,"ALEXFIORD:MEADOW","WET",78.87558,-75.80909,1,"North America-East",13.5209856505096,77.0547441405883,9.42427020890205,8
"1190",1190,"ALEXFIORD:CASSIOPE:Cas.c.c.10new",24,9,-3,0,0.436363636363636,3,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",70.6365511317969,19.7836716293215,9.57977723888159,8
"1191",1191,"ALEXFIORD:CASSIOPE:Cas.c.c.11new",24,10,-3,0,0.367251461988304,3,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",73.2964298447775,20.5156196588265,6.18795049639603,7
"1192",1192,"ALEXFIORD:CASSIOPE:Cas.c.c.12new",24,8,-1,0,0.303339517625232,1,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",61.0744515988213,29.3172105205719,9.60833788060679,7
"1193",1193,"ALEXFIORD:CASSIOPE:Cas.c.c.13new",24,8,-1,0.285714285714286,0.173076923076923,1,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",86.0917355482573,3.41625279125279,10.4920116604899,6
"1194",1194,"ALEXFIORD:CASSIOPE:Cas.c.c.14new",24,8,0,0.25,0.217948717948718,0,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",75.2553002553003,21.0392385392385,3.70546120546121,7
"1195",1195,"ALEXFIORD:CASSIOPE:Cas.c.c.15new",24,6,-1,0.4,0.181746656176239,1,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",95.9584579071597,1.77812745869394,2.26341463414634,5
"1196",1196,"ALEXFIORD:CASSIOPE:Cas.c.c.16new",24,10,3,0.285714285714286,0.178703703703704,3,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",78.8710150726957,16.1480814548041,4.98090347250011,8
"1197",1197,"ALEXFIORD:CASSIOPE:Cas.c.c.17new",24,8,-5,0,0.292682926829268,5,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",84.2851767399442,6.95650249329764,8.75832076675814,6
"1198",1198,"ALEXFIORD:CASSIOPE:Cas.c.c.18new",24,8,-2,0,0.245098039215686,2,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",80.1765865252235,15.3807805457734,4.44263292900309,7
"1199",1199,"ALEXFIORD:CASSIOPE:Cas.c.c.1new",24,8,-1,0.285714285714286,0.358070500927644,1,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",69.750947809954,26.0933592804711,4.1556929095749,7
"1200",1200,"ALEXFIORD:CASSIOPE:Cas.c.c.2new",24,7,-2,0,0.42972972972973,2,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",84.8962277785807,12.4749963867611,2.62877583465819,5
"1201",1201,"ALEXFIORD:CASSIOPE:Cas.c.c.3new",24,4,0,0.5,0.142857142857143,0,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",95.2833167615776,0,4.71668323842237,4
"1202",1202,"ALEXFIORD:CASSIOPE:Cas.c.c.4new",24,4,1,0,0.30241935483871,1,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",93.5575671916364,3.96161439404137,2.48081841432225,5
"1203",1203,"ALEXFIORD:CASSIOPE:Cas.c.c.5new",24,9,-2,0.285714285714286,0.242647058823529,2,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",81.399023457847,13.0741941036059,5.52678243854714,7
"1204",1204,"ALEXFIORD:CASSIOPE:Cas.c.c.6new",24,8,0,0.25,0.362352941176471,0,"ALEXFIORD:CASSIOPE","MOIST",78.87448,-75.78341,1,"North America-East",75.9972169512967,16.4574320050601,7.54535104364326,6
